:START_ID,:END_ID,:TYPE
e7291,e11624,本质
e7291,e5929,来源
e3021,e11073,传染性
e3021,e547,就诊科室
e3021,e9815,常见病因
e3021,e6045,常见症状
e4606,e4606,中医学名
e4606,e11329,主要症状
e4606,e7833,传播途径
e4606,e9815,病原体
e10180,e10180,中文名
e10180,e10590,主要分类
e10180,e6810,发生时期
e10180,e7836,性质
e7183,e7183,中文名
e7183,e1066,优点
e7183,e2528,外文名
e8604,e8604,中文名
e8604,e9119,优点
e8604,e10874,作用
e8604,e150,类型
e9012,e9012,中文名
e9012,e565,又名
e9012,e10747,外文名
e9012,e6269,简介
e7219,e7219,中文名
e7219,e9115,外文名
e7219,e7014,方式
e7219,e10566,类别
e7219,e10113,释义
e11865,e11865,中文学名
e11865,e2098,提出者
e11865,e1421,时间
e11865,e7371,界
e11865,e9248,类群
e10408,e10408,中文学名
e10408,e9115,拉丁学名
e10408,e10886,界
e8022,e8022,中文学名
e8022,e3321,分离基物
e8022,e1875,拉丁别名
e8022,e4122,拉丁学名
e8022,e10420,科
e4469,e4469,中文名
e4469,e4122,外文名
e4469,e5169,科
e4469,e6357,细胞直径
e5169,e5169,中文学名
e5169,e7304,发现时间
e5169,e4008,拉丁学名
e5169,e1298,种类
e5438,e5438,中文名
e5438,e6387,事件分类
e5438,e10508,依据
e5438,e2371,分类依据
e5438,e2992,目的
e5438,e3470,类型
e2846,e2846,中文名
e2846,e7774,固定的资源
e2846,e4122,外文名
e2846,e10649,微生物
e4621,e4621,中文名
e4621,e7907,外文名
e4621,e3301,学科
e4621,e6688,解释
e3413,e3413,中文名
e3413,e8514,作用
e3413,e3782,基本任务
e3413,e10998,性质
e5161,e5161,中文名
e5161,e9268,广泛利用
e5161,e1060,形态学特征
e5161,e11734,菌丝
e197,e197,中文名
e197,e7907,外文名
e9129,e9129,中文名
e9129,e4665,分类
e9129,e8065,参与
e9129,e1900,定义
e1403,e1403,中文名
e1403,e7907,外文名
e9212,e9212,中文名
e9212,e7907,外文名
e7658,e7658,中文名
e7658,e11755,分类
e7658,e7907,外文名
e7658,e1595,学科
e7658,e4050,特点
e7658,e8422,种类
e6117,e3201,主要用药禁忌
e6117,e8951,主要适用症
e6117,e7400,别名
e6117,e2514,外文名称
e6117,e2180,用法用量
e6117,e6117,药品名称
e6529,e6527,传播途径
e6529,e816,别称
e6529,e4943,就诊科室
e6529,e4908,常见病因
e6529,e9059,常见症状
e6529,e4002,英文名称
e7794,e7794,中文学名
e7794,e3777,定义起源
e7794,e9985,拉丁学名
e7794,e6021,界
e5680,e629,【适用范围】
e5680,e6657,中文别名
e5680,e5680,中文名
e5680,e7382,分布
e5680,e11643,功能
e5680,e8454,外文名
e5680,e1743,形状
e5453,e8133,中文名
e5453,e4104,味
e5453,e3940,外文名
e5453,e2249,归经
e5453,e3200,性
e5453,e219,气
e5453,e8335,生长地区
e5453,e6167,隶属
e1206,e9026,就诊科室
e1206,e6700,常见病因
e1206,e2783,常见症状
e1206,e9903,英文名称
e7719,e7719,中文学名
e7719,e6678,亚门
e7719,e2903,别称
e7719,e8407,属
e7719,e7371,界
e7719,e3239,科
e7719,e11605,门
e4412,e4412,中文名
e4412,e147,别称
e4412,e7091,外文名
e4412,e10228,特点
e4412,e1987,种类
e11977,e2007,传播途径
e11977,e11073,传染性
e11977,e10846,别称
e11977,e547,就诊科室
e11977,e6530,常见病因
e11977,e2740,常见症状
e11977,e11452,英文名称
e11926,e7762,中文名
e11926,e962,传播方式
e11926,e5383,危害
e11926,e11452,外文名
e11926,e1654,安全等级
e11926,e10718,病毒来自
e11926,e180,致死原因
e10316,e10316,中文名
e10316,e7331,又名
e10316,e8433,外文名
e10316,e3896,多发季
e9908,e9908,中文名
e9908,e3918,外文名
e9908,e10007,大小
e9908,e8638,形状
e9908,e7202,有无荚膜
e9908,e5245,注意事项
e11355,e11355,中文名
e11355,e85,产生疾病
e11355,e6382,外文名
e11355,e8490,归属
e5758,e5758,中文名
e5758,e4169,作用
e5758,e5745,保存方法
e5758,e10470,保存温度
e5758,e5561,外文名
e5758,e4803,成分
e5758,e9850,特殊营养物质
e10401,e10401,中文名
e10401,e7986,用处
e10401,e10206,类别
e10401,e7073,贴壁要求
e10396,e10396,中文名
e10396,e8695,外文名
e10396,e10690,性质
e10396,e11544,类型
e10396,e746,组成
e2890,e2890,中文名
e2890,e11016,低压电容
e2890,e6407,外文名
e2890,e7751,并接电阻
e2890,e8494,操作系统
e2890,e2211,时间常数
e2890,e8003,高压电容
e6613,e6613,中文名
e6613,e9150,主题词
e6613,e4573,例如
e6613,e8571,释义
e7677,e9150,书名
e7677,e5446,作者
e7677,e2140,出版时间
e7677,e11092,出版社
e7677,e2613,定价
e7677,e8491,开本
e7677,e5056,装帧
e7677,e4411,页数
e9177,e9150,中文名
e9177,e11728,别称
e9177,e9236,外文名
e9177,e5791,理论基础
e9295,e9295,中文名
e9295,e5148,别名
e9295,e832,功能
e9295,e1322,外文名
e820,e820,中文名
e820,e3384,外文名
e820,e10082,学科分类
e820,e1513,授权检测站
e820,e8348,载体
e820,e2223,释义
e5655,e5655,中文名
e5655,e2147,又名
e5655,e9236,外文名
e5655,e7123,隶属
e9567,e9806,中文名
e9567,e10256,作用
e9567,e3384,外文名
e9567,e1778,应用
e9567,e3274,解释
e9567,e5059,领域
e11309,e11309,中文名
e11309,e665,外文名
e11309,e8077,类型
e11309,e9598,组成
e5257,e5257,中文名
e5257,e1896,外文名
e9651,e9651,中文名
e9651,e6739,外文名
e9651,e5194,应用学科
e9651,e9150,来源
e11889,e11889,中文名
e11889,e3384,外文名
e11889,e1778,学科
e11889,e8513,应用学科
e11889,e2248,意义
e11889,e6964,过程
e6589,e6589,中文名
e6589,e3384,外文名
e6589,e7718,机制
e6589,e669,概念
e6589,e10001,类属
e6589,e8344,过程
e8711,e8711,中文名
e8711,e3384,外文名
e8711,e7860,领域
e5148,e5148,中文名
e5148,e10464,分类
e5148,e3384,外文名
e5148,e363,用途
e5794,e5794,中文名
e5794,e3241,前提
e5794,e9284,外文名
e5794,e11902,学科
e2052,e10902,pH
e2052,e2052,中文名
e2052,e6629,外文名
e2052,e1220,对象
e8116,e8116,中文名
e8116,e3100,别称
e8116,e11218,基体位置
e8116,e4404,外文名
e8116,e12024,平均大小
e8116,e1059,植物基粒位置
e3847,e1558,中文名
e3847,e9019,含有
e3847,e11687,外文名
e3847,e2955,属性
e3847,e6474,腐熟度
e11229,e11229,中文名
e11229,e9809,发展最快地区
e11229,e3759,始于
e11229,e5336,材料
e3329,e3329,中文名
e3329,e11223,低下表现
e3329,e2667,分类
e3329,e3362,增强方法
e3329,e10141,外文名
e3329,e11463,治疗方法
e11984,e11984,中文名
e11984,e6593,外文名
e11984,e11171,成功
e11984,e8422,目标
e11984,e7779,类型
e1080,e1080,名称
e6309,e1506,CAS
e6309,e6309,中文名
e6309,e1379,中文名称
e6309,e3118,分子式
e6309,e4057,分子量
e6309,e7608,别名
e6309,e7665,外文名
e6309,e8827,拼音
e4767,e4767,中文名
e4767,e9165,外文名
e4767,e2954,形态
e4767,e4358,成分
e4767,e10098,组成
e2447,e2447,中文名
e2447,e6191,又称
e2447,e11895,发现者
e2447,e6794,基本结构地位
e2447,e11077,外文名
e2447,e5089,应用方向
e3996,e3996,中文名
e3996,e3997,外文名
e3996,e971,寄生
e3996,e4447,常见
e3996,e8526,环境
e3996,e1000,病例
e2647,e2647,中文名
e2647,e7068,外文名
e2647,e5526,属性
e2647,e2173,领域
e6744,e6744,中文名
e6744,e7754,举例
e6744,e1228,利用的酶
e6744,e1544,外文名
e6744,e427,形成物
e6744,e11283,状态
e1406,e1406,中文名
e1406,e1808,原料类型
e1406,e9246,地位
e1406,e3177,外文名
e1406,e2663,拼音
e1406,e7095,用途
e3883,e3883,中文学名
e3883,e383,拉丁学名
e2437,e11438,不良反应
e2437,e2437,中文名
e2437,e3063,主要成份
e2437,e2008,外文名
e2437,e6504,性状
e2437,e4854,适应症
e11374,e8924,汉语拼音
e11374,e11374,药品名称
e11374,e3324,药品类型
e11920,e11920,中文名
e11920,e8847,外文名
e11920,e1778,学科
e11920,e3330,意思
e11920,e11182,水解产物
e11920,e6149,领域
e9293,e9293,中文名
e9293,e2489,又名
e9293,e10661,外文名
e9293,e1201,概念
e9983,e9983,中文名
e9983,e11130,外文名
e9983,e7415,性质
e9983,e4988,英文缩写
e618,e618,中文名
e618,e6143,主要成分
e618,e5342,外文名
e618,e9750,属性
e618,e3289,类别
e4445,e4445,中文名
e4445,e615,外文名
e11250,e11250,中文名
e11250,e1270,亚门
e11250,e6762,外文名
e11250,e10494,应用学科
e11250,e6021,界
e10655,e11363,别称
e10655,e8460,就诊科室
e10655,e4735,常见发病部位
e10655,e9307,常见病因
e10655,e10990,常见症状
e10655,e6705,英文名称
e10704,e1346,主要用药禁忌
e10704,e8653,主要适用症
e10704,e62,是否处方药
e10704,e10704,药品名称
e7110,e7110,中文名
e7110,e8479,外文名
e7991,e7874,多发群体
e7991,e4738,就诊科室
e7991,e5903,常见症状
e7991,e10807,英文名称
e5234,e9725,传染性
e5234,e1001,多发群体
e5234,e9415,就诊科室
e5234,e9573,常见病因
e5234,e5435,常见症状
e5234,e381,英文名称
e9912,e9725,传染性
e9912,e547,就诊科室
e9912,e881,常见病因
e9912,e2266,常见症状
e6877,e6877,中文学名
e6877,e2794,拉丁学名
e6877,e7371,界
e6877,e6614,目
e6877,e6095,科
e6877,e6737,纲
e6877,e2113,门
e54,e54,中文名
e54,e1225,分子量
e54,e4245,别称
e54,e6907,化学式
e54,e6311,危险性描述
e54,e2398,外观
e54,e5240,密度
e54,e686,水溶性
e54,e6878,沸点
e54,e11146,熔点
e54,e10984,英文名
e54,e1771,闪点
e7649,e3710,又称
e7649,e2570,多发群体
e7649,e5263,就诊科室
e7649,e6145,常见病因
e7649,e3688,英文名称
e11154,e11154,中文学名
e11154,e1571,包括
e11154,e10305,生活地点
e11154,e7885,界
e11154,e9964,英文名
e4118,e4118,中文名
e4118,e9036,别称
e4118,e550,安全性描述
e4118,e5916,应用
e4118,e1474,英文名
e4750,e4750,中文名
e4750,e654,功效
e4750,e10964,外文名
e4750,e4953,存在位置
e2109,e2109,中文名
e2109,e7278,功能
e2109,e10964,外文名
e2109,e6575,性质
e2109,e10822,来源
e10824,e10824,中文名
e10824,e10379,功能
e10824,e3208,定义
e10824,e7684,组织
e3295,e3295,中文名
e3295,e6925,别名
e3295,e4458,外文名
e3295,e9939,用处
e3295,e10909,类型
e899,e899,中文名
e899,e8183,举例
e899,e5625,外文名
e899,e7040,存在过程
e899,e6543,方式
e899,e5123,本质
e8689,e8689,中文名
e8689,e3321,分离基物
e8689,e7722,参考文献
e8689,e3957,培养温度
e10104,e10104,中文名
e10104,e4654,别名
e10104,e9368,外文名
e10104,e3453,类型
e6585,e11136,别称
e6585,e7699,就诊科室
e6585,e3830,常见发病部位
e6585,e10229,常见病因
e6585,e3971,常见症状
e2728,e2728,中文学名
e2728,e2863,亚门
e2728,e1584,产地
e2728,e4024,别称
e2728,e2010,含义
e2728,e11290,拉丁学名
e2728,e2443,拼音
e2728,e7371,界
e2728,e7770,繁殖方式
e2728,e11605,门
e3002,e3002,中文名
e3002,e9490,主要成就
e3002,e9809,出生地
e3002,e4041,出生日期
e3002,e9809,国籍
e3002,e10799,外文名
e3002,e5399,毕业院校
e3002,e3496,职业
e2318,e2318,中文名
e2318,e3905,例
e2318,e7247,外文名
e2318,e11834,种类
e2318,e3916,类别
e6055,e11532,中文名
e6055,e9333,分类
e6055,e2063,外文名
e3680,e3680,中文名
e3680,e11975,中毒食品
e3680,e9591,作用
e3680,e5421,俗名
e3680,e2162,发生时间
e3680,e3918,外文名
e3680,e10837,大小
e3680,e1945,症状
e4573,e2822,中文学名
e4573,e6218,分布区域
e4573,e4573,别称
e4573,e9908,属
e4573,e1873,拉丁学名
e4573,e10886,界
e4573,e11424,目
e4573,e4573,种
e4573,e7316,科
e4573,e9137,纲
e4573,e10526,门
e6579,e6579,中文名
e6579,e4573,寄生体
e6579,e4337,属性
e6579,e2809,类别
e9977,e9977,中文名
e9977,e4451,作用机理
e9977,e10873,外文名
e9977,e5320,组成结构
e1806,e4896,中文名
e1806,e3918,外文名
e1806,e9563,属
e1806,e3680,种
e6950,e6950,中文名
e6950,e3785,别称
e6950,e7592,外文名
e6950,e9436,定义
e6950,e5618,对象
e2674,e8901,中文学名
e2674,e11523,亚属
e2674,e5613,亚纲
e2674,e4376,分布区域
e2674,e1818,别称
e2674,e9101,属
e2674,e9456,拉丁学名
e2674,e12022,族
e2674,e6021,界
e2674,e1523,目
e2674,e8901,种
e2674,e976,科
e2674,e7362,纲
e2674,e8815,门
e2646,e5505,中文学名
e2646,e4926,二名法
e2646,e6185,亚纲
e2646,e6305,亚门
e2646,e9462,分布区域
e2646,e3487,别称
e2646,e5557,属
e2646,e7392,拉丁学名
e2646,e6021,界
e2646,e4778,目
e2646,e4926,种
e2646,e10310,科
e2646,e4751,纲
e2646,e2727,门
e8096,e8096,中文名
e8096,e4085,外文名
e8096,e8129,大输液
e8096,e9315,输液产品
e8096,e9306,输液容量
e10795,e10795,中文名
e10795,e1246,属性
e10795,e8965,性质
e10795,e3525,黄酮类化合物
e6632,e6632,中文名
e6632,e5050,外文名
e11460,e11460,中文名
e11460,e6036,作用
e11460,e1400,作用本质
e11460,e11630,别名
e11460,e7564,外文名
e11672,e11672,中文名
e11672,e1221,化学式
e11672,e1174,水溶性
e11672,e6155,英文名
e10146,e68,传播途径
e10146,e11073,传染性
e10146,e547,就诊科室
e10146,e10637,常见病因
e10146,e1468,常见症状
e10146,e342,英文名称
e3786,e3786,中文名
e3786,e2700,发明人
e3786,e11342,天花疫苗
e3786,e1348,根除天花
e3786,e9677,病毒
e3786,e11208,社会现状
e9677,e10146,中医病名
e9677,e7760,发病特征
e9677,e8079,发病部位
e9677,e6665,是否传染
e9677,e2711,潜伏期
e9677,e3672,英文名
e2197,e1392,公司口号
e2197,e3388,公司名称
e2197,e2812,公司荣誉
e2197,e613,总部地点
e2197,e10780,成立时间
e2197,e3060,经营范围
e9675,e7623,CAS号
e9675,e8267,分子式
e9675,e195,外文名称
e9675,e9675,药品名称
e9757,e9757,中文学名
e9757,e708,发现时间
e9757,e5635,特点
e9757,e464,环境
e6771,e5404,中文名
e6771,e7999,别称
e6771,e5651,外文名
e6771,e1996,成分
e6771,e2895,药用价值
e7229,e7229,中文名
e7229,e1702,外文名
e7229,e5333,总称
e7229,e11087,注射前
e7229,e5186,注意
e3657,e10051,CAS
e3657,e11325,分子量
e3657,e189,别名
e3657,e6480,外文名称
e3657,e3657,药品名称
e10132,e4594,CAS
e10132,e1972,不良反应
e10132,e1128,主要用药禁忌
e10132,e1581,主要适用症
e10132,e4042,别名
e10132,e9350,剂型
e10132,e5248,外文名称
e10132,e10268,是否处方药
e10132,e242,用法用量
e10132,e10132,药品名称
e10132,e421,药品类型
e10132,e202,运动员慎用
e8607,e4462,CAS号
e8607,e8607,中文名
e8607,e10485,分子式
e8607,e10854,外文名
e11280,e5950,CAS
e11280,e10348,分子式
e11280,e2009,分子量
e11280,e4717,别名
e11280,e1422,外文名称
e11280,e11280,药品名称
e9042,e9560,CAS
e9042,e9042,中文名
e9042,e11494,分子式
e9042,e5766,分子量
e9042,e11411,外文名
e9042,e9465,英文别名
e8667,e8667,中文名
e8667,e5579,分子式
e8667,e2050,分子量
e8667,e9459,外文名
e7020,e7020,中文名
e7020,e3960,分子式
e7020,e2712,分子量
e7020,e3528,别名
e7020,e6568,外文名
e7020,e145,注意事项
e7020,e3739,英文别名
e3679,e5592,主要用药禁忌
e3679,e2026,主要适用症
e3679,e5523,别名
e3679,e10268,是否处方药
e3679,e3449,是否纳入医保
e3679,e4338,用法用量
e3679,e3679,药品名称
e3679,e9957,运动员慎用
e6180,e6180,中文名
e6180,e8360,临床应用
e6180,e5645,优点
e6180,e1702,外文名
e7356,e7356,中文名
e7356,e9742,优点
e7356,e3666,化学结构
e7356,e5533,外文名
e7356,e2085,理化性质
e4615,e6608,CAS号
e4615,e4615,中文名
e4615,e9658,分子式
e4615,e10932,分子量
e4615,e11911,外文名
e1463,e9370,传染性
e1463,e4943,所属科室
e1463,e9569,英文名称
e1463,e1463,西医学名
e83,e83,中文名
e83,e903,国家
e83,e10441,感染
e83,e6798,特点
e11239,e8326,中文名
e11239,e3213,主要功效
e11239,e451,主要食材
e11239,e3493,分类
e11239,e7474,别名
e11239,e11197,口味
e11239,e9744,拼音
e11239,e1004,英文名
e11239,e3428,营养成分
e11239,e6764,适宜人群
e8568,e8568,中文学名
e8568,e1645,学名
e8568,e10886,界
e8568,e8211,种类
e2118,e2118,中文学名
e2118,e5366,分类
e2118,e7522,别称
e2118,e1645,拉丁学名
e7199,e4132,多发群体
e7199,e8460,就诊科室
e7199,e66,常见发病部位
e7199,e11244,常见病因
e7199,e2948,常见症状
e7199,e9648,英文名称
e788,e7149,别称
e788,e8460,就诊科室
e788,e11562,常见症状
e788,e9657,英文名称
e8833,e4171,CAS登录号
e8833,e8833,中文名
e8833,e1212,分子量
e8833,e11255,别称
e8833,e111,化学式
e8833,e8222,外观
e8833,e9746,密度
e8833,e8048,应用
e8833,e1074,水溶性
e8833,e12018,沸点
e8833,e8334,熔点
e8833,e9426,英文名
e8833,e9336,闪点
e4128,e1734,传播途径
e4128,e11073,传染性
e4128,e10770,就诊科室
e4128,e7855,常见发病部位
e4128,e9740,常见病因
e4128,e509,常见症状
e4128,e1045,英文名称
e2110,e3886,中医学名
e2110,e2042,主要病因
e2110,e11247,主要症状
e2110,e11964,发病部位
e2110,e10390,多发群体
e2110,e11801,所属科室
e2110,e2110,西医学名
e5884,e3494,别称
e5884,e9408,就诊科室
e5884,e327,常见病因
e5884,e3628,常见症状
e9140,e9140,中文名
e9140,e8461,外文名
e9140,e10635,形状
e9140,e9612,所属类别
e7327,e7327,中文名
e7327,e10496,前身
e7327,e181,外文名
e7327,e7343,解释
e341,e341,中文名
e341,e2923,分类
e341,e6442,外文名
e341,e6750,所属类别
e11822,e11822,中文学名
e11822,e63,亚门
e11822,e9581,拉丁学名
e11822,e7371,界
e6678,e6678,中文学名
e6678,e1056,别称
e6678,e7371,界
e6678,e11605,门
e63,e63,中文学名
e63,e6678,亚门
e63,e11822,别称
e63,e1056,拉丁学名
e63,e7371,界
e63,e3364,纲
e63,e11605,门
e2739,e2739,中文学名
e2739,e5116,分布区域
e2739,e6421,属
e2739,e7371,界
e2739,e2739,纲
e2739,e11605,门
e5861,e5861,中文名
e5861,e11822,别称
e5861,e9357,类别
e5861,e11129,营养方式
e7155,e7155,中文名
e7155,e6851,外文名
e7155,e3475,构造
e7155,e3490,解释
e4582,e4582,中文名
e4582,e6967,性状
e4582,e5792,组成
